PRECIPITATION,MAX_TEMP,MIN_TEMP,AVG_WIND_SPEED,YEAR,TEMP_RANGE,LAGGED_PRECIPITATION,LAGGED_AVG_WIND_SPEED,SEASON_SIN,SEASON_COS,DAY_SIN,DAY_COS,FIRE_START_DAY
0.0,0.2142857142857142,0.4545454545454546,0.23872026251025427,0.0,0.17948717948717946,0.0,0.39111289031224983,0.0,1.0,0.5221325810768248,0.8528643314021597,0
0.0,0.2142857142857142,0.40909090909090917,0.2018047579983593,0.0,0.23076923076923078,0.0,0.29850547104350134,0.0,1.0,0.5366961939916004,0.8437755598231856,0
0.0,0.3928571428571428,0.4318181818181819,0.1652994257588187,0.0,0.4615384615384615,0.0,0.2627435281558579,0.0,1.0,0.5511016400746002,0.8344381237138473,0
0.0,0.3035714285714286,0.4545454545454546,0.19278096800656272,0.0,0.3076923076923077,0.0,0.2747531358420069,0.0,1.0,0.5653446739747429,0.8248547748594244,0
0.0,0.2678571428571428,0.34090909090909083,0.2202625102543068,0.0,0.38461538461538464,0.0,0.29570322925006676,0.0,1.0,0.5794210982045637,0.8150283375168114,0
0.0,0.4107142857142858,0.36363636363636376,0.1468416735028712,0.0,0.5641025641025641,0.0,0.2896984254069923,0.0,1.0,0.593326764377232,0.8049617075821959,0
0.0,0.4464285714285714,0.36363636363636376,0.1652994257588187,0.0,0.6153846153846153,0.0,0.2987723512143048,0.0,1.0,0.6070575744291002,0.7946578517376252,0
0.0,0.3214285714285714,0.34090909090909083,0.1468416735028712,0.0,0.4615384615384615,0.0,0.26888177208433406,0.0,1.0,0.6206094818274227,0.7841198065767104,0
0.0,0.2142857142857142,0.4318181818181819,0.2018047579983593,0.0,0.20512820512820512,0.0,0.26888177208433406,0.0,1.0,0.6339784927628866,0.7733506777097299,0
0.002207505518763797,0.2678571428571428,0.40909090909090917,0.3851517637407711,0.0,0.3076923076923077,0.0012224938875305626,0.34040565785962107,0.0,1.0,0.647160667326606,0.7623536388483904,0
0.0,0.2678571428571428,0.36363636363636376,0.23872026251025427,0.0,0.358974358974359,0.0012224938875305626,0.35535094742460627,0.0,1.0,0.6601521206712317,0.7511319308705199,0
0.0,0.3035714285714286,0.34090909090909083,0.15586546349466773,0.0,0.4358974358974359,0.0012224938875305626,0.3344008540165465,0.0,1.0,0.6729490241558329,0.7396888608649668,0
0.0,0.2857142857142858,0.38636363636363646,0.23872026251025427,0.0,0.358974358974359,0.0012224938875305626,0.36429143314651713,0.0,1.0,0.6855476064742154,0.7280278011569848,0
0.0,0.2678571428571428,0.4545454545454546,0.367104183757178,0.0,0.25641025641025644,0.0012224938875305626,0.4299439551641312,0.0,1.0,0.6979441547663435,0.7161521883143933,0
0.0,0.2678571428571428,0.34090909090909083,0.18334700574241178,0.0,0.38461538461538464,0.0012224938875305626,0.4418201227648785,0.0,1.0,0.7101350157125358,0.7040655221348057,0
0.0,0.2142857142857142,0.4318181818181819,0.6513535684987695,0.0,0.20512820512820512,0.0012224938875305626,0.588070456365092,0.0,1.0,0.7221165966101162,0.691771364614222,0
0.0,0.25,0.4318181818181819,0.5504511894995898,0.0,0.25641025641025644,0.0,0.6418468107819588,0.0,1.0,0.733885366432199,0.6792733388972931,0
0.0,0.3214285714285714,0.2727272727272727,0.19278096800656272,0.0,0.5384615384615384,0.0,0.6269015212570055,0.0,1.0,0.7454378568683001,0.6665751282095632,0
0.0,0.3928571428571428,0.25,0.18334700574241178,0.0,0.6666666666666666,0.0,0.6358420069388845,0.0,1.0,0.7567706633464626,0.653680474772006,0
0.0,0.3928571428571428,0.2272727272727273,0.1652994257588187,0.0,0.6923076923076923,0.0,0.6119562316519882,0.0,1.0,0.7678804460366,0.6405931786981751,0
0.0,0.3214285714285714,0.2954545454545454,0.26620180475799826,0.0,0.5128205128205128,0.0,0.5791299706431811,0.0,1.0,0.7787639308347607,0.6273170968742937,0
0.0,0.2678571428571428,0.4318181818181819,0.2477440525020508,0.0,0.28205128205128205,0.0,0.6000800640512409,0.0,1.0,0.7894179103280197,0.613856141822612,0
0.0,0.375,0.2954545454545454,0.22928630024610333,0.0,0.5897435897435896,0.0,0.46277021617293834,0.0,1.0,0.7998392447397193,0.6002142805483682,0
0.0,0.2321428571428572,0.3181818181818181,0.2018047579983593,0.0,0.358974358974359,0.0,0.3493461435815317,0.0,1.0,0.8100248628547753,0.5863955333706956,0
0.0,0.3214285714285714,0.4318181818181819,0.5594749794913862,0.0,0.358974358974359,0.0,0.46864157993061095,0.0,1.0,0.8199717629247771,0.5724039727378148,0
0.0,0.4107142857142858,0.3181818181818181,0.1652994257588187,0.0,0.6153846153846153,0.0,0.46277021613290625,0.0,1.0,0.8296770135526188,0.5582437220268648,0
0.0,0.5178571428571428,0.38636363636363646,0.25676784249384743,0.0,0.6923076923076923,0.0,0.49252735521750723,0.0,1.0,0.8391377545563938,0.5439189543287247,0
0.0,0.3928571428571428,0.40909090909090917,0.2477440525020508,0.0,0.48717948717948717,0.0,0.4865225513744328,0.0,1.0,0.8483511978123038,0.5294338912181853,0
0.0,0.3214285714285714,0.36363636363636376,0.2018047579983593,0.0,0.4358974358974359,0.0,0.47157726180944737,0.0,1.0,0.8573146280763322,0.5147928015098309,0
0.0,0.2678571428571428,0.40909090909090917,0.22928630024610333,0.0,0.3076923076923077,0.0,0.47157726180944737,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0
0.0,0.25,0.4545454545454546,0.18334700574241178,0.0,0.23076923076923078,0.0,0.46557245796637303,1.0,6.123233995736766e-17,0.8744809578310397,0.4850598461951962,0
0.0,0.3392857142857142,0.4772727272727273,0.25676784249384743,0.0,0.3333333333333333,0.0,0.3670936749399518,1.0,6.123233995736766e-17,0.8826787983255474,0.46997674302731995,0
0.0,0.2857142857142858,0.5227272727272727,0.18334700574241178,0.0,0.20512820512820512,0.0,0.37296503869762476,1.0,6.123233995736766e-17,0.8906165093267404,0.45475513555610586,0
0.0,0.3571428571428572,0.38636363636363646,0.23872026251025427,0.0,0.4615384615384615,0.0,0.36709367493995193,1.0,6.123233995736766e-17,0.8982917515547528,0.4393995096591417,0
0.0,0.4464285714285714,0.36363636363636376,0.23872026251025427,0.0,0.6153846153846153,0.0,0.3641579930611155,1.0,6.123233995736766e-17,0.9057022630804714,0.42391439070986076,0
0.0,0.3571428571428572,0.40909090909090917,0.22928630024610333,0.0,0.4358974358974359,0.0,0.3730984787830265,1.0,6.123233995736766e-17,0.9128458599921356,0.40830434224389334,0
0.0,0.2857142857142858,0.40909090909090917,0.2936833470057424,0.0,0.3333333333333333,0.0,0.39404857219108613,1.0,6.123233995736766e-17,0.9197204370389467,0.3925739646141717,0
0.0,0.2678571428571428,0.4772727272727273,0.19278096800656272,0.0,0.23076923076923078,0.0,0.39711769415532416,1.0,6.123233995736766e-17,0.926323968251495,0.3767278936351851,0
0.0,0.3928571428571428,0.4318181818181819,0.23872026251025427,0.0,0.4615384615384615,0.0,0.39124633039765133,1.0,6.123233995736766e-17,0.9326545075388224,0.36077079921678346,0
0.0,0.2857142857142858,0.5,0.2477440525020508,0.0,0.23076923076923078,0.0,0.4121964238057112,1.0,6.123233995736766e-17,0.9387101892619443,0.3447073839879338,0
0.0,0.3214285714285714,0.4772727272727273,0.30270713699753893,0.0,0.3076923076923077,0.0,0.43301307712836934,1.0,6.123233995736766e-17,0.9444892287836613,0.32854238191083485,0
0.0,0.3035714285714286,0.4545454545454546,0.2477440525020508,0.0,0.3076923076923077,0.0,0.43594875900720564,1.0,6.123233995736766e-17,0.949989922994501,0.3122805568857947,0
0.03090507726269316,0.2678571428571428,0.5227272727272727,0.4310910582444626,0.0,0.17948717948717946,0.017114914425427875,0.5016012810248198,1.0,6.123233995736766e-17,0.9552106508146316,0.2959267013472893,0
0.0,0.25,0.4318181818181819,0.3486464315012304,0.0,0.25641025641025644,0.017114914425427875,0.5194822524686414,1.0,6.123233995736766e-17,0.9601498736716018,0.2794856348516095,0
0.0,0.2857142857142858,0.4318181818181819,0.2752255947497949,0.0,0.3076923076923077,0.017114914425427875,0.5463037096343741,1.0,6.123233995736766e-17,0.9648061359537645,0.2629622026565149,0
0.0,0.3928571428571428,0.38636363636363646,0.30270713699753893,0.0,0.5128205128205128,0.017114914425427875,0.5671203629970644,1.0,6.123233995736766e-17,0.9691780654392536,0.2463612742933148,0
0.0,0.4821428571428572,0.5227272727272727,0.23872026251025427,0.0,0.48717948717948717,0.017114914425427875,0.5641846810781959,1.0,6.123233995736766e-17,0.9732643737003824,0.22968774213179574,0
0.0,0.5,0.4545454545454546,0.18334700574241178,0.0,0.5897435897435896,0.017114914425427875,0.5253536162263144,1.0,6.123233995736766e-17,0.9770638564833508,0.21294651993841582,0
